Type,Domain,Problem,Compiler,SAT Clauses,SAT Vars,SAT Encoding Time,Compiled Size,Compiled #Sol,Compile Time
action,sokoban,p01.pddl,sharpSAT,1723,725,0.19833612442,memout,memout,301.559999999
action,sokoban,p01.pddl,c2d-dt0,1723,725,0.19833612442,34322572,178873574885708660866961600702347030397469620680045457022835607810795005665046362776354,680.759999998
action,sokoban,p01.pddl,cnf2bdd,1723,725,0.19833612442,timeout,timeout,1800.17
action,sokoban,p01.pddl,c2d-dt4,1723,725,0.19833612442,segfault,segfault,660.52
action,sokoban,p01.pddl,mc2d-dt4,1723,725,0.19833612442,memout,memout,150.670000002
action,sokoban,p01.pddl,bddminisat,1723,725,0.19833612442,memout,memout,15.2400000021
action,sokoban,p01.pddl,mc2d-dt0,1723,725,0.19833612442,memout,memout,858.699999999
action,sokoban,p01.pddl,dsharp,1723,725,0.19833612442,memout,memout,69.75
action,sokoban,p02.pddl,sharpSAT,991,460,0.179623842239,-,20391778186434697506757575650769149567667338321920,271.610000003
action,sokoban,p02.pddl,c2d-dt0,991,460,0.179623842239,798758,20391778186434697506757575650769149567667338321920,8.01999999955
action,sokoban,p02.pddl,cnf2bdd,991,460,0.179623842239,timeout,timeout,1800.06
action,sokoban,p02.pddl,c2d-dt4,991,460,0.179623842239,1363760,20391778186434697506757575650769149567667338321920,8.26000000164
action,sokoban,p02.pddl,mc2d-dt4,991,460,0.179623842239,5230419,20391778186434697506757575650769149567667338321920,12.879999999
action,sokoban,p02.pddl,bddminisat,991,460,0.179623842239,memout,memout,14.9600000009
action,sokoban,p02.pddl,mc2d-dt0,991,460,0.179623842239,1564466,20391778186434697506757575650769149567667338321920,18.7300000004
action,sokoban,p02.pddl,dsharp,991,460,0.179623842239,memout,memout,74.379999999
action,sokoban,p03.pddl,sharpSAT,2131,843,0.165010929108,memout,memout,269.359999999
action,sokoban,p03.pddl,c2d-dt0,2131,843,0.165010929108,timeout,timeout,1800.09
action,sokoban,p03.pddl,cnf2bdd,2131,843,0.165010929108,timeout,timeout,1800.1
action,sokoban,p03.pddl,c2d-dt4,2131,843,0.165010929108,memout,memout,1209.65
action,sokoban,p03.pddl,mc2d-dt4,2131,843,0.165010929108,segfault,segfault,108.260000002
action,sokoban,p03.pddl,bddminisat,2131,843,0.165010929108,memout,memout,16.629999999
action,sokoban,p03.pddl,mc2d-dt0,2131,843,0.165010929108,timeout,timeout,1803.58
action,sokoban,p03.pddl,dsharp,2131,843,0.165010929108,memout,memout,72.6600000001
action,sokoban,p04.pddl,sharpSAT,1614,659,0.200474977493,memout,memout,264.530000001
action,sokoban,p04.pddl,c2d-dt0,1614,659,0.200474977493,timeout,timeout,1800.03
action,sokoban,p04.pddl,cnf2bdd,1614,659,0.200474977493,timeout,timeout,1800.09
action,sokoban,p04.pddl,c2d-dt4,1614,659,0.200474977493,timeout,timeout,1800.11
action,sokoban,p04.pddl,mc2d-dt4,1614,659,0.200474977493,segfault,segfault,156.84
action,sokoban,p04.pddl,bddminisat,1614,659,0.200474977493,memout,memout,14.6400000006
action,sokoban,p04.pddl,mc2d-dt0,1614,659,0.200474977493,segfault,segfault,404.450000003
action,sokoban,p04.pddl,dsharp,1614,659,0.200474977493,memout,memout,88.1799999997
action,sokoban,p05.pddl,sharpSAT,1407,590,0.200611114502,-,2731401877498358248395770065191850240505901310753815322921406618208,486.419999998
action,sokoban,p05.pddl,c2d-dt0,1407,590,0.200611114502,timeout,timeout,1800.29
action,sokoban,p05.pddl,cnf2bdd,1407,590,0.200611114502,timeout,timeout,1800.34
action,sokoban,p05.pddl,c2d-dt4,1407,590,0.200611114502,56376910,2731401877498358248395770065191850240505901310753815322921406618208,614.57
action,sokoban,p05.pddl,mc2d-dt4,1407,590,0.200611114502,segfault,segfault,134.850000001
action,sokoban,p05.pddl,bddminisat,1407,590,0.200611114502,memout,memout,12.5500000007
action,sokoban,p05.pddl,mc2d-dt0,1407,590,0.200611114502,memout,memout,253.549999997
action,sokoban,p05.pddl,dsharp,1407,590,0.200611114502,memout,memout,80.6999999993
action,sokoban,p06.pddl,sharpSAT,1443,610,0.208122968674,memout,memout,307.449999999
action,sokoban,p06.pddl,c2d-dt0,1443,610,0.208122968674,timeout,timeout,1800.61
action,sokoban,p06.pddl,cnf2bdd,1443,610,0.208122968674,timeout,timeout,1800.51
action,sokoban,p06.pddl,c2d-dt4,1443,610,0.208122968674,timeout,timeout,1800.29
action,sokoban,p06.pddl,mc2d-dt4,1443,610,0.208122968674,segfault,segfault,271.52
action,sokoban,p06.pddl,bddminisat,1443,610,0.208122968674,memout,memout,11.8299999982
action,sokoban,p06.pddl,mc2d-dt0,1443,610,0.208122968674,memout,memout,302.010000002
action,sokoban,p06.pddl,dsharp,1443,610,0.208122968674,memout,memout,83.25
action,sokoban,p07.pddl,sharpSAT,1237,485,0.179996967316,-,265160910002336898449354712388144077477935093271876352,54.1799999997
action,sokoban,p07.pddl,c2d-dt0,1237,485,0.179996967316,timeout,timeout,1800.23
action,sokoban,p07.pddl,cnf2bdd,1237,485,0.179996967316,timeout,timeout,1800.22
action,sokoban,p07.pddl,c2d-dt4,1237,485,0.179996967316,segfault,segfault,1760.59
action,sokoban,p07.pddl,mc2d-dt4,1237,485,0.179996967316,segfault,segfault,80.5
action,sokoban,p07.pddl,bddminisat,1237,485,0.179996967316,memout,memout,10.2199999988
action,sokoban,p07.pddl,mc2d-dt0,1237,485,0.179996967316,segfault,segfault,438.490000002
action,sokoban,p07.pddl,dsharp,1237,485,0.179996967316,memout,memout,56.7199999988
action,sokoban,p08.pddl,sharpSAT,1705,720,0.217597007751,memout,memout,248.32
action,sokoban,p08.pddl,c2d-dt0,1705,720,0.217597007751,timeout,timeout,1800.31
action,sokoban,p08.pddl,cnf2bdd,1705,720,0.217597007751,timeout,timeout,1800.37
action,sokoban,p08.pddl,c2d-dt4,1705,720,0.217597007751,timeout,timeout,1800.34
action,sokoban,p08.pddl,mc2d-dt4,1705,720,0.217597007751,segfault,segfault,301.75
action,sokoban,p08.pddl,bddminisat,1705,720,0.217597007751,memout,memout,13.8999999985
action,sokoban,p08.pddl,mc2d-dt0,1705,720,0.217597007751,segfault,segfault,448.739999998
action,sokoban,p08.pddl,dsharp,1705,720,0.217597007751,memout,memout,81.700000003
action,sokoban,p09.pddl,sharpSAT,1424,917,0.299671888351,memout,memout,276.150000002
action,sokoban,p09.pddl,c2d-dt0,1424,917,0.299671888351,28530,5822680985922647884865864912018065267753864571213810510233446167864956852651699615227592876686178564,3.98999999836
action,sokoban,p09.pddl,cnf2bdd,1424,917,0.299671888351,timeout,timeout,1800.13
action,sokoban,p09.pddl,c2d-dt4,1424,917,0.299671888351,34371,5822680985922647884865864912018065267753864571213810510233446167864956852651699615227592876686178564,0.160000000149
action,sokoban,p09.pddl,mc2d-dt4,1424,917,0.299671888351,27225,5822680985922647884865864912018065267753864571213810510233446167864956852651699615227592876686178564,0.129999998957
action,sokoban,p09.pddl,bddminisat,1424,917,0.299671888351,memout,memout,5.80000000075
action,sokoban,p09.pddl,mc2d-dt0,1424,917,0.299671888351,33492,5822680985922647884865864912018065267753864571213810510233446167864956852651699615227592876686178564,4.55000000075
action,sokoban,p09.pddl,dsharp,1424,917,0.299671888351,memout,memout,115.969999999
action,sokoban,p10.pddl,sharpSAT,1587,686,0.211185932159,memout,memout,285.209999997
action,sokoban,p10.pddl,c2d-dt0,1587,686,0.211185932159,43923295,754731166272412972684999010030386249359821516169624421793123678192234698322176,420.5
action,sokoban,p10.pddl,cnf2bdd,1587,686,0.211185932159,timeout,timeout,1800.06
action,sokoban,p10.pddl,c2d-dt4,1587,686,0.211185932159,21137099,754731166272412972684999010030386249359821516169624421793123678192234698322176,132.880000003
action,sokoban,p10.pddl,mc2d-dt4,1587,686,0.211185932159,memout,memout,127.75
action,sokoban,p10.pddl,bddminisat,1587,686,0.211185932159,memout,memout,15.1800000034
action,sokoban,p10.pddl,mc2d-dt0,1587,686,0.211185932159,memout,memout,226.32
action,sokoban,p10.pddl,dsharp,1587,686,0.211185932159,memout,memout,67.799999997
action,sokoban,p11.pddl,sharpSAT,2288,948,0.275097846985,memout,memout,331.759999998
action,sokoban,p11.pddl,c2d-dt0,2288,948,0.275097846985,timeout,timeout,1800.05
action,sokoban,p11.pddl,cnf2bdd,2288,948,0.275097846985,timeout,timeout,1800.03
action,sokoban,p11.pddl,c2d-dt4,2288,948,0.275097846985,39574556,97927344181140980346895552505250413696952072787394617544782796691900232344943428382447400371335309798367232,400.969999999
action,sokoban,p11.pddl,mc2d-dt4,2288,948,0.275097846985,memout,memout,127.23
action,sokoban,p11.pddl,bddminisat,2288,948,0.275097846985,memout,memout,11.0700000003
action,sokoban,p11.pddl,mc2d-dt0,2288,948,0.275097846985,memout,memout,1488.67
action,sokoban,p11.pddl,dsharp,2288,948,0.275097846985,memout,memout,99.5399999991
action,sokoban,p12.pddl,sharpSAT,1495,649,0.139011144638,memout,memout,310.16
action,sokoban,p12.pddl,c2d-dt0,1495,649,0.139011144638,55401913,66845824346640514269031149005708130411708392114838152149819433373601144320,851.690000001
action,sokoban,p12.pddl,cnf2bdd,1495,649,0.139011144638,timeout,timeout,1800.11
action,sokoban,p12.pddl,c2d-dt4,1495,649,0.139011144638,27272298,66845824346640514269031149005708130411708392114838152149819433373601144320,188.489999998
action,sokoban,p12.pddl,mc2d-dt4,1495,649,0.139011144638,memout,memout,87.7600000016
action,sokoban,p12.pddl,bddminisat,1495,649,0.139011144638,memout,memout,14.0199999996
action,sokoban,p12.pddl,mc2d-dt0,1495,649,0.139011144638,memout,memout,373.760000002
action,sokoban,p12.pddl,dsharp,1495,649,0.139011144638,memout,memout,73.3999999985
action,sokoban,p13.pddl,sharpSAT,3929,1450,0.284749031067,memout,memout,408.68
action,sokoban,p13.pddl,c2d-dt0,3929,1450,0.284749031067,timeout,timeout,1800.05
action,sokoban,p13.pddl,cnf2bdd,3929,1450,0.284749031067,timeout,timeout,1800.04
action,sokoban,p13.pddl,c2d-dt4,3929,1450,0.284749031067,timeout,timeout,1800.07
action,sokoban,p13.pddl,mc2d-dt4,3929,1450,0.284749031067,segfault,segfault,116.23
action,sokoban,p13.pddl,bddminisat,3929,1450,0.284749031067,memout,memout,8.5700000003
action,sokoban,p13.pddl,mc2d-dt0,3929,1450,0.284749031067,timeout,timeout,1806.77
action,sokoban,p13.pddl,dsharp,3929,1450,0.284749031067,memout,memout,82.1400000006
action,sokoban,p14.pddl,sharpSAT,1574,678,0.205619096756,memout,memout,289.710000001
action,sokoban,p14.pddl,c2d-dt0,1574,678,0.205619096756,9547804,289125835690293503472429784804838406357803651400941723519775822273224176111520512,104.559999999
action,sokoban,p14.pddl,cnf2bdd,1574,678,0.205619096756,timeout,timeout,1800.1
action,sokoban,p14.pddl,c2d-dt4,1574,678,0.205619096756,16773082,289125835690293503472429784804838406357803651400941723519775822273224176111520512,106.260000002
action,sokoban,p14.pddl,mc2d-dt4,1574,678,0.205619096756,segfault,segfault,138.5
action,sokoban,p14.pddl,bddminisat,1574,678,0.205619096756,memout,memout,11.3299999982
action,sokoban,p14.pddl,mc2d-dt0,1574,678,0.205619096756,timeout,timeout,1802.86
action,sokoban,p14.pddl,dsharp,1574,678,0.205619096756,memout,memout,61.1900000013
action,sokoban,p15.pddl,sharpSAT,1565,681,0.21716094017,memout,memout,283.649999999
action,sokoban,p15.pddl,c2d-dt0,1565,681,0.21716094017,19141515,209027804507801216915332196827582832253595398016051786552117251483587503986560,144.140000001
action,sokoban,p15.pddl,cnf2bdd,1565,681,0.21716094017,timeout,timeout,1800.07
action,sokoban,p15.pddl,c2d-dt4,1565,681,0.21716094017,8369822,209027804507801216915332196827582832253595398016051786552117251483587503986560,48.0200000033
action,sokoban,p15.pddl,mc2d-dt4,1565,681,0.21716094017,segfault,segfault,66.1099999994
action,sokoban,p15.pddl,bddminisat,1565,681,0.21716094017,memout,memout,14.7799999975
action,sokoban,p15.pddl,mc2d-dt0,1565,681,0.21716094017,memout,memout,778.969999999
action,sokoban,p15.pddl,dsharp,1565,681,0.21716094017,memout,memout,78.9000000022
action,sokoban,p16.pddl,sharpSAT,6265,2180,0.47889995575,memout,memout,605.699999999
action,sokoban,p16.pddl,c2d-dt0,6265,2180,0.47889995575,timeout,timeout,1800.06
action,sokoban,p16.pddl,cnf2bdd,6265,2180,0.47889995575,timeout,timeout,1800.11
action,sokoban,p16.pddl,c2d-dt4,6265,2180,0.47889995575,timeout,timeout,1800.12
action,sokoban,p16.pddl,mc2d-dt4,6265,2180,0.47889995575,segfault,segfault,223.939999998
action,sokoban,p16.pddl,bddminisat,6265,2180,0.47889995575,memout,memout,10.0899999999
action,sokoban,p16.pddl,mc2d-dt0,6265,2180,0.47889995575,timeout,timeout,1814.05
action,sokoban,p16.pddl,dsharp,6265,2180,0.47889995575,memout,memout,127.879999999
action,sokoban,p17.pddl,sharpSAT,2156,901,0.210917949677,memout,memout,308.34
action,sokoban,p17.pddl,c2d-dt0,2156,901,0.210917949677,timeout,timeout,1800.05
action,sokoban,p17.pddl,cnf2bdd,2156,901,0.210917949677,timeout,timeout,1800.08
action,sokoban,p17.pddl,c2d-dt4,2156,901,0.210917949677,timeout,timeout,1800.07
action,sokoban,p17.pddl,mc2d-dt4,2156,901,0.210917949677,segfault,segfault,370.41
action,sokoban,p17.pddl,bddminisat,2156,901,0.210917949677,memout,memout,10.6999999993
action,sokoban,p17.pddl,mc2d-dt0,2156,901,0.210917949677,memout,memout,306.16
action,sokoban,p17.pddl,dsharp,2156,901,0.210917949677,memout,memout,93.5199999996
action,sokoban,p18.pddl,sharpSAT,1547,662,0.149944067001,memout,memout,277.390000001
action,sokoban,p18.pddl,c2d-dt0,1547,662,0.149944067001,timeout,timeout,1800.13
action,sokoban,p18.pddl,cnf2bdd,1547,662,0.149944067001,timeout,timeout,1800.07
action,sokoban,p18.pddl,c2d-dt4,1547,662,0.149944067001,32344595,119579717479890567143656398563020427147406598297612537144311853308990582094366224,235.370000001
action,sokoban,p18.pddl,mc2d-dt4,1547,662,0.149944067001,segfault,segfault,111.509999998
action,sokoban,p18.pddl,bddminisat,1547,662,0.149944067001,memout,memout,10.1600000001
action,sokoban,p18.pddl,mc2d-dt0,1547,662,0.149944067001,memout,memout,177.550000001
action,sokoban,p18.pddl,dsharp,1547,662,0.149944067001,memout,memout,86.1600000001
action,sokoban,p19.pddl,sharpSAT,1477,618,0.188060045242,memout,memout,264.25
action,sokoban,p19.pddl,c2d-dt0,1477,618,0.188060045242,timeout,timeout,1800.11
action,sokoban,p19.pddl,cnf2bdd,1477,618,0.188060045242,timeout,timeout,1800.08
action,sokoban,p19.pddl,c2d-dt4,1477,618,0.188060045242,timeout,timeout,1800.11
action,sokoban,p19.pddl,mc2d-dt4,1477,618,0.188060045242,segfault,segfault,1497.08
action,sokoban,p19.pddl,bddminisat,1477,618,0.188060045242,memout,memout,12.3200000003
action,sokoban,p19.pddl,mc2d-dt0,1477,618,0.188060045242,memout,memout,335.789999999
action,sokoban,p19.pddl,dsharp,1477,618,0.188060045242,memout,memout,85.8000000007
action,sokoban,p20.pddl,sharpSAT,6841,2282,0.503560066223,memout,memout,551.039999999
action,sokoban,p20.pddl,c2d-dt0,6841,2282,0.503560066223,timeout,timeout,1800.05
action,sokoban,p20.pddl,cnf2bdd,6841,2282,0.503560066223,timeout,timeout,1800.05
action,sokoban,p20.pddl,c2d-dt4,6841,2282,0.503560066223,timeout,timeout,1800.06
action,sokoban,p20.pddl,mc2d-dt4,6841,2282,0.503560066223,segfault,segfault,236.73
action,sokoban,p20.pddl,bddminisat,6841,2282,0.503560066223,memout,memout,11.7199999988
action,sokoban,p20.pddl,mc2d-dt0,6841,2282,0.503560066223,timeout,timeout,1816.52
action,sokoban,p20.pddl,dsharp,6841,2282,0.503560066223,memout,memout,73.9800000004
